date,trading_code,last_traded_price,high,low,opening_price,closing_price,yesterdays_closing_price,trade,value_mn,volume
,,,,,,,,,,
11/29/2011 0:00,1JANATAMF,7.2,7.5,7,7.3,7.2,7.4,96,1.1841,163000
,,,,,,,,,,
11/28/2011 0:00,1JANATAMF,7.3,7.5,7,7,7.4,7.3,83,0.9954,137500
,,,,,,,,,,
11/27/2011 0:00,1JANATAMF,7.3,7.7,7.3,7.6,7.3,7.6,115,1.3115,177000
,,,,,,,,,,
11/24/2011 0:00,1JANATAMF,7.8,7.9,7.6,7.8,7.6,7.5,156,2.8288,366500
,,,,,,,,,,
11/23/2011 0:00,1JANATAMF,7.5,8.4,7.5,8.3,7.5,8.2,239,4.8555,624500
,,,,,,,,,,
11/22/2011 0:00,1JANATAMF,8.2,8.3,7.7,7.9,8.2,7.7,357,7.02,872000
,,,,,,,,,,
11/21/2011 0:00,1JANATAMF,7.8,8,7.6,8,7.7,7.9,102,1.1942,154000
,,,,,,,,,,
11/20/2011 0:00,1JANATAMF,7.9,8.5,7.8,8.2,7.9,7.9,129,1.9499,244000
,,,,,,,,,,
11/17/2011 0:00,1JANATAMF,8,8,7.5,7.8,7.9,7.3,181,3.0872,395000
,,,,,,,,,,
11/16/2011 0:00,1JANATAMF,7.4,7.4,7.1,7.3,7.3,6.8,149,1.427,195500
,,,,,,,,,,
11/15/2011 0:00,1JANATAMF,6.9,7,6.7,7,6.8,6.9,110,1.0608,155000
,,,,,,,,,,
11/14/2011 0:00,1JANATAMF,6.9,7.1,6.9,7,6.9,7.2,113,1.7659,254000
,,,,,,,,,,
11/13/2011 0:00,1JANATAMF,7.2,7.3,7.1,7.1,7.2,7.2,69,0.6612,92500
,,,,,,,,,,
11/3/2011 0:00,1JANATAMF,7.3,7.4,7.2,7.3,7.2,7.3,47,0.9802,135500
,,,,,,,,,,
11/2/2011 0:00,1JANATAMF,7.3,7.6,7.3,7.5,7.3,7.4,66,1.166,157000
,,,,,,,,,,
11/1/2011 0:00,1JANATAMF,7.5,7.5,7.2,7.4,7.4,7.1,76,1.003,137000
,,,,,,,,,,
10/31/2011 0:00,1JANATAMF,7.1,7.3,7,7,7.1,7.1,62,0.624,87500
,,,,,,,,,,
10/30/2011 0:00,1JANATAMF,7.2,7.5,7,7.3,7.1,7.3,94,1.3593,187500
,,,,,,,,,,
10/27/2011 0:00,1JANATAMF,7.3,7.5,7.3,7.4,7.3,7.4,82,1.0338,140000
,,,,,,,,,,
10/26/2011 0:00,1JANATAMF,7.6,7.6,7.4,7.6,7.4,7.6,83,1.4076,187500
,,,,,,,,,,
10/25/2011 0:00,1JANATAMF,7.7,7.7,7.5,7.6,7.6,7.6,60,1.0502,137500
,,,,,,,,,,
10/24/2011 0:00,1JANATAMF,7.6,7.9,7.6,7.7,7.6,7.8,134,1.3405,175000
,,,,,,,,,,
10/23/2011 0:00,1JANATAMF,7.9,8.1,7.7,7.7,7.8,7.8,146,1.9546,246000
,,,,,,,,,,
10/20/2011 0:00,1JANATAMF,7.9,8,7.6,7.7,7.8,7.6,107,1.8689,239500
,,,,,,,,,,
10/19/2011 0:00,1JANATAMF,7.7,7.7,7.3,7.4,7.6,7.5,83,0.8754,117500
,,,,,,,,,,
10/18/2011 0:00,1JANATAMF,7.5,7.7,7.5,7.6,7.5,7.7,67,0.6778,89500
,,,,,,,,,,
10/17/2011 0:00,1JANATAMF,7.8,7.8,7.4,7.6,7.7,7.6,105,1.9777,261000
,,,,,,,,,,
10/16/2011 0:00,1JANATAMF,7.7,7.9,7.5,7.9,7.6,7.8,64,0.5779,75500
,,,,,,,,,,
10/13/2011 0:00,1JANATAMF,7.9,8,7.7,7.8,7.8,7.4,86,0.9468,120500
,,,,,,,,,,
10/12/2011 0:00,1JANATAMF,7.4,7.5,7.1,7.2,7.4,7.4,117,1.1029,149000
,,,,,,,,,,
10/11/2011 0:00,1JANATAMF,7.4,7.9,7.4,7.7,7.4,7.7,109,1.5706,209000
,,,,,,,,,,
10/10/2011 0:00,1JANATAMF,7.8,7.8,7.6,7.7,7.7,7.7,78,0.9624,125000
,,,,,,,,,,
10/9/2011 0:00,1JANATAMF,7.7,7.8,7.7,7.8,7.7,7.8,95,1.6299,211000
,,,,,,,,,,
10/5/2011 0:00,1JANATAMF,7.9,7.9,7.7,7.9,7.8,7.7,86,0.7947,102000
,,,,,,,,,,
10/4/2011 0:00,1JANATAMF,7.7,7.9,7.7,7.7,7.7,7.7,97,1.6534,212000
,,,,,,,,,,
10/3/2011 0:00,1JANATAMF,7.8,7.9,7.7,7.9,7.7,7.9,171,2.6183,335500
,,,,,,,,,,
10/2/2011 0:00,1JANATAMF,7.9,8,7.9,7.9,7.9,7.8,88,0.9487,120000
,,,,,,,,,,
9/29/2011 0:00,1JANATAMF,7.9,8,7.8,8,7.8,7.9,94,1.3585,172500
,,,,,,,,,,
9/28/2011 0:00,1JANATAMF,8,8,7.8,8,7.9,8,90,1.635,206500
,,,,,,,,,,
9/27/2011 0:00,1JANATAMF,8.1,8.1,7.9,8.1,8,8.1,113,2.0091,250000
,,,,,,,,,,
9/26/2011 0:00,1JANATAMF,8.1,8.2,7.9,8,8.1,7.9,131,2.9569,367000
,,,,,,,,,,
9/25/2011 0:00,1JANATAMF,8,8,7.8,7.9,7.9,7.9,78,1.3159,166500
,,,,,,,,,,
9/22/2011 0:00,1JANATAMF,8,8.1,7.6,7.8,7.9,7.8,183,2.6452,339000
,,,,,,,,,,
9/21/2011 0:00,1JANATAMF,7.9,8,7.8,7.9,7.8,7.9,62,1.0832,138500
,,,,,,,,,,
9/20/2011 0:00,1JANATAMF,8,8.1,7.9,8,7.9,7.9,61,0.6476,81000
,,,,,,,,,,
9/19/2011 0:00,1JANATAMF,7.9,8,7.9,8,7.9,7.9,111,2.4794,313500
,,,,,,,,,,
9/18/2011 0:00,1JANATAMF,7.9,8.2,7.9,8.2,7.9,8,153,2.2688,284500
,,,,,,,,,,
9/15/2011 0:00,1JANATAMF,8.1,8.2,8,8,8,8,93,1.2717,157500
,,,,,,,,,,
9/14/2011 0:00,1JANATAMF,8.1,8.2,8,8.2,8,8,103,1.2895,160500
,,,,,,,,,,
9/13/2011 0:00,1JANATAMF,8,8.2,8,8.1,8,7.9,83,1.2416,153500
,,,,,,,,,,
9/12/2011 0:00,1JANATAMF,8,8.1,7.9,8.1,7.9,8,155,2.306,289000
,,,,,,,,,,
9/11/2011 0:00,1JANATAMF,8.1,8.1,8,8.1,8,8,122,2.2778,282000
,,,,,,,,,,
9/8/2011 0:00,1JANATAMF,8.1,8.2,8,8.1,8,8.1,73,1.6883,208500
,,,,,,,,,,
9/7/2011 0:00,1JANATAMF,8.2,8.2,8,8,8.1,8,94,1.5642,193500
,,,,,,,,,,
9/6/2011 0:00,1JANATAMF,8,8.2,8,8,8,8,124,1.6386,203000
,,,,,,,,,,
9/5/2011 0:00,1JANATAMF,8.1,8.2,8,8,8,8.1,169,3.4064,420500
,,,,,,,,,,
9/4/2011 0:00,1JANATAMF,8.1,8.2,8.1,8.2,8.1,8.2,82,1.1077,135500
,,,,,,,,,,
8/25/2011 0:00,1JANATAMF,8.3,8.3,8.1,8.3,8.2,8.1,84,1.2895,157000
,,,,,,,,,,
8/24/2011 0:00,1JANATAMF,8.2,8.2,8,8.1,8.1,8.1,96,2.1519,265000
,,,,,,,,,,
8/23/2011 0:00,1JANATAMF,8.1,8.3,8.1,8.2,8.1,9,230,4.4818,549500
,,,,,,,,,,
8/21/2011 0:00,1JANATAMF,0,0,0,9,9,9,0,0,0
,,,,,,,,,,
8/18/2011 0:00,1JANATAMF,9.1,9.1,8.9,8.9,9,8.8,252,4.087,451500
,,,,,,,,,,
8/17/2011 0:00,1JANATAMF,8.8,8.9,8.8,8.9,8.8,8.9,130,3.1106,350500
,,,,,,,,,,
8/16/2011 0:00,1JANATAMF,8.9,9,8.8,8.9,8.9,8.8,117,1.4658,164000
,,,,,,,,,,
8/14/2011 0:00,1JANATAMF,8.9,9.1,8.8,8.9,8.8,9,161,2.6772,300500
,,,,,,,,,,
8/11/2011 0:00,1JANATAMF,9.1,9.1,8.4,8.9,9,9,195,6.4667,718500
,,,,,,,,,,
8/10/2011 0:00,1JANATAMF,9,9.1,8.9,9.1,9,9.1,138,3.4237,379500
,,,,,,,,,,
8/9/2011 0:00,1JANATAMF,9.1,9.2,9.1,9.2,9.1,9.2,173,4.9624,543000
,,,,,,,,,,
8/8/2011 0:00,1JANATAMF,9.2,9.5,9.2,9.4,9.2,9.1,275,10.8238,1167000
,,,,,,,,,,
8/7/2011 0:00,1JANATAMF,9.1,9.7,8.9,9.6,9.1,9.2,163,2.6612,290000
,,,,,,,,,,
8/4/2011 0:00,1JANATAMF,9.1,9.8,9.1,9.5,9.2,9.5,267,9.2504,996500
,,,,,,,,,,
8/3/2011 0:00,1JANATAMF,9.6,9.8,9.3,9.8,9.5,9.3,235,5.7838,608000
,,,,,,,,,,
8/2/2011 0:00,1JANATAMF,9.5,10.1,9.3,9.5,9.3,9.5,316,10.6785,1102000
,,,,,,,,,,
8/1/2011 0:00,1JANATAMF,9.6,9.9,9.5,9.6,9.5,9.6,165,3.7114,385500
,,,,,,,,,,
7/31/2011 0:00,1JANATAMF,9.8,10.1,9.6,10,9.6,10.1,421,13.6863,1400000
,,,,,,,,,,
7/28/2011 0:00,1JANATAMF,10.1,10.3,9.9,10.1,10.1,10.1,759,18.114,1787000
,,,,,,,,,,
7/27/2011 0:00,1JANATAMF,10.1,10.2,9.8,9.9,10.1,9.9,555,19.0885,1902500
,,,,,,,,,,
7/26/2011 0:00,1JANATAMF,9.8,10.2,9.8,10,9.9,10,556,15.4819,1545000
,,,,,,,,,,
7/25/2011 0:00,1JANATAMF,10,10.2,9.9,10.1,10,10,678,19.7609,1949500
,,,,,,,,,,
7/24/2011 0:00,1JANATAMF,10,10.3,9.9,10.1,10,10.1,688,15.1149,1498000
,,,,,,,,,,
7/21/2011 0:00,1JANATAMF,10.1,10.3,9.8,9.8,10.1,9.9,745,21.2355,2112500
,,,,,,,,,,
7/20/2011 0:00,1JANATAMF,10,10,9.7,9.8,9.9,9.7,474,15.1413,1535000
,,,,,,,,,,
7/19/2011 0:00,1JANATAMF,9.8,10.1,9.7,10,9.7,9.8,397,10.7475,1091500
,,,,,,,,,,
7/17/2011 0:00,1JANATAMF,9.9,9.9,9.6,9.7,9.8,9.9,402,11.0486,1131500
,,,,,,,,,,
7/14/2011 0:00,1JANATAMF,10,10.5,9.9,10.5,9.9,10.2,725,16.2508,1607500
,,,,,,,,,,
7/13/2011 0:00,1JANATAMF,10.3,10.3,9.5,9.5,10.2,9.4,1364,34.0277,3398000
,,,,,,,,,,
7/12/2011 0:00,1JANATAMF,9.4,9.5,9.2,9.3,9.4,9.2,478,11.9232,1268000
,,,,,,,,,,
7/11/2011 0:00,1JANATAMF,9.3,9.3,8.9,9.1,9.2,9.2,413,9.1751,1006000
,,,,,,,,,,
7/10/2011 0:00,1JANATAMF,9.2,9.4,9.1,9.2,9.2,9.1,354,11.1672,1207000
,,,,,,,,,,
7/7/2011 0:00,1JANATAMF,9.2,9.4,8.9,9,9.1,9,420,10.6374,1159000
,,,,,,,,,,
7/6/2011 0:00,1JANATAMF,9.1,9.2,8.6,8.6,9,8.6,414,12.5268,1390500
,,,,,,,,,,
7/5/2011 0:00,1JANATAMF,8.7,8.8,8.6,8.8,8.6,8.7,180,3.2401,374500
,,,,,,,,,,
7/4/2011 0:00,1JANATAMF,8.8,9,8.7,8.8,8.7,8.9,210,3.0012,339500
,,,,,,,,,,
7/3/2011 0:00,1JANATAMF,9,9.1,8.5,8.5,8.9,8.6,381,7.8468,881500
,,,,,,,,,,
6/30/2011 0:00,1JANATAMF,8.7,8.7,8.4,8.4,8.6,8.4,315,7.075,821000
,,,,,,,,,,
6/29/2011 0:00,1JANATAMF,8.4,8.7,8.4,8.7,8.4,8.5,211,4.3001,504000
,,,,,,,,,,
6/28/2011 0:00,1JANATAMF,8.4,8.7,8.2,8.3,8.5,8.2,288,5.9814,708500
,,,,,,,,,,
6/27/2011 0:00,1JANATAMF,8.3,8.3,8.1,8.1,8.2,8.2,145,4.0797,497500
,,,,,,,,,,
6/26/2011 0:00,1JANATAMF,8.2,8.3,8.1,8.1,8.2,8.1,176,2.8075,342000
,,,,,,,,,,
6/23/2011 0:00,1JANATAMF,8.1,8.3,8.1,8.1,8.1,8.2,103,1.289,157500
,,,,,,,,,,
6/22/2011 0:00,1JANATAMF,8.2,8.2,8.1,8.1,8.2,8.1,79,1.7939,219500
,,,,,,,,,,
6/21/2011 0:00,1JANATAMF,8.1,8.3,8.1,8.2,8.1,8.1,115,1.2958,158500
,,,,,,,,,,
6/20/2011 0:00,1JANATAMF,8.2,8.2,8.1,8.1,8.1,8,93,1.3746,169500
,,,,,,,,,,
6/19/2011 0:00,1JANATAMF,8.1,8.3,8,8.2,8,8.2,146,2.4824,304500
,,,,,,,,,,
6/16/2011 0:00,1JANATAMF,8.2,8.3,8.2,8.3,8.2,8.2,117,1.4767,179500
,,,,,,,,,,
6/15/2011 0:00,1JANATAMF,8.2,8.4,8.2,8.4,8.2,8.3,121,2.2658,273500
,,,,,,,,,,
6/14/2011 0:00,1JANATAMF,8.3,8.4,8.2,8.3,8.3,8.3,121,1.6226,195500
,,,,,,,,,,
6/13/2011 0:00,1JANATAMF,8.3,8.4,8.2,8.2,8.3,8.1,173,3.3047,398000
,,,,,,,,,,
6/12/2011 0:00,1JANATAMF,8.1,8.3,8.1,8.3,8.1,8.3,174,3.5775,438500
,,,,,,,,,,
6/9/2011 0:00,1JANATAMF,8.3,8.5,8.3,8.4,8.3,8.4,171,1.7481,208000
,,,,,,,,,,
6/8/2011 0:00,1JANATAMF,8.5,8.7,8.2,8.3,8.4,8.3,289,6.3471,748500
,,,,,,,,,,
6/7/2011 0:00,1JANATAMF,8.3,8.4,8.2,8.2,8.3,8.2,123,2.9911,360000
,,,,,,,,,,
6/6/2011 0:00,1JANATAMF,8.3,8.3,8.1,8.2,8.2,8.2,146,2.6736,326000
,,,,,,,,,,
6/5/2011 0:00,1JANATAMF,8.2,8.4,8.2,8.4,8.2,8.2,133,2.2704,275500
,,,,,,,,,,
6/2/2011 0:00,1JANATAMF,8.2,8.3,8.2,8.2,8.2,8.2,87,1.1994,145000
,,,,,,,,,,
6/1/2011 0:00,1JANATAMF,8.3,8.4,8.2,8.4,8.2,8.4,214,3.712,447000
,,,,,,,,,,
5/31/2011 0:00,1JANATAMF,8.4,8.5,8,8.2,8.4,8.2,287,5.0558,603500
,,,,,,,,,,
5/30/2011 0:00,1JANATAMF,8.3,8.3,8.1,8.2,8.2,8.2,218,3.1995,388500
,,,,,,,,,,
5/29/2011 0:00,1JANATAMF,8.2,8.3,8.1,8.2,8.2,8.1,181,3.0571,370000
,,,,,,,,,,
5/26/2011 0:00,1JANATAMF,8.2,8.2,8,8.2,8.1,8,149,3.5128,432000
,,,,,,,,,,
5/25/2011 0:00,1JANATAMF,8.1,8.2,8,8,8,8.1,321,5.1213,634500
,,,,,,,,,,
5/24/2011 0:00,1JANATAMF,8.1,8.2,8,8.2,8.1,8,169,3.1501,387500
,,,,,,,,,,
5/23/2011 0:00,1JANATAMF,8.2,8.3,8,8.2,8,8.2,253,4.7221,582500
,,,,,,,,,,
5/22/2011 0:00,1JANATAMF,8.2,8.3,8.2,8.2,8.2,8.4,244,5.2839,642500
,,,,,,,,,,
5/19/2011 0:00,1JANATAMF,8.5,8.6,8.3,8.4,8.4,8.4,206,3.4977,415500
,,,,,,,,,,
5/18/2011 0:00,1JANATAMF,8.6,8.6,8.4,8.6,8.4,8.5,96,3.1516,371500
,,,,,,,,,,
5/16/2011 0:00,1JANATAMF,8.5,8.7,8.5,8.5,8.5,8.6,135,2.0417,238000
,,,,,,,,,,
5/15/2011 0:00,1JANATAMF,8.6,8.7,8.4,8.5,8.6,8.4,187,5.808,676500
,,,,,,,,,,
5/12/2011 0:00,1JANATAMF,8.5,8.5,8.3,8.3,8.4,8.3,257,6.051,720000
,,,,,,,,,,
5/11/2011 0:00,1JANATAMF,8.3,8.5,8.3,8.4,8.3,8.5,272,11.403,1362000
,,,,,,,,,,
5/10/2011 0:00,1JANATAMF,8.6,8.9,8.5,8.8,8.5,8.7,108,1.7353,202000
,,,,,,,,,,
5/9/2011 0:00,1JANATAMF,8.8,8.9,8.2,8.9,8.7,8.6,217,5.8856,689500
,,,,,,,,,,
5/8/2011 0:00,1JANATAMF,8.8,8.9,8.6,8.8,8.6,8.8,278,5.7675,660000
,,,,,,,,,,
5/5/2011 0:00,1JANATAMF,8.9,9.1,8.8,9.1,8.8,8.9,129,3.4192,383500
,,,,,,,,,,
5/4/2011 0:00,1JANATAMF,9.1,9.1,8.8,9,8.9,8.8,213,5.7155,632500
,,,,,,,,,,
5/3/2011 0:00,1JANATAMF,8.9,8.9,8.7,8.8,8.8,8.8,121,1.8011,204500
,,,,,,,,,,
4/27/2011 0:00,1JANATAMF,9,9.1,8.7,8.8,9,8.8,197,4.5298,510500
,,,,,,,,,,
4/26/2011 0:00,1JANATAMF,8.8,9,8.8,8.8,8.8,8.9,181,3.0475,345500
,,,,,,,,,,
4/25/2011 0:00,1JANATAMF,9,9,8.8,8.8,8.9,8.9,246,6.7462,757500
,,,,,,,,,,
4/24/2011 0:00,1JANATAMF,9,9.1,8.8,9,8.9,9,214,5.1606,578500
,,,,,,,,,,
4/21/2011 0:00,1JANATAMF,9.1,9.2,9,9,9,9,167,3.3585,371500
,,,,,,,,,,
4/20/2011 0:00,1JANATAMF,9,9.5,8.9,9.5,9,9.2,317,8.6753,959000
,,,,,,,,,,
4/19/2011 0:00,1JANATAMF,9.2,9.7,9.2,9.4,9.2,9.4,360,7.5512,807000
,,,,,,,,,,
4/18/2011 0:00,1JANATAMF,9.5,9.7,9.3,9.3,9.4,9.3,477,13.1241,1371000
,,,,,,,,,,
4/17/2011 0:00,1JANATAMF,9.4,9.5,9.1,9.2,9.3,9.2,472,9.2762,989500
,,,,,,,,,,
4/13/2011 0:00,1JANATAMF,9.3,9.5,9,9.1,9.2,9,470,10.1378,1084000
,,,,,,,,,,
4/12/2011 0:00,1JANATAMF,9,9.2,8.9,9.2,9,9,175,3.0176,333500
,,,,,,,,,,
4/11/2011 0:00,1JANATAMF,9.2,9.7,8.9,9,9,8.9,731,21.5031,2292000
,,,,,,,,,,
4/10/2011 0:00,1JANATAMF,8.9,9.2,8.8,8.9,8.9,8.8,426,14.0355,1551500
,,,,,,,,,,
4/7/2011 0:00,1JANATAMF,8.8,9,8.8,8.9,8.8,8.8,264,5.097,574000
,,,,,,,,,,
4/6/2011 0:00,1JANATAMF,8.8,8.9,8.7,8.7,8.8,8.7,202,4.7645,539000
,,,,,,,,,,
4/5/2011 0:00,1JANATAMF,8.8,9,8.7,8.8,8.7,8.8,303,9.1133,1030000
,,,,,,,,,,
4/4/2011 0:00,1JANATAMF,8.9,9,8.8,9,8.8,8.8,194,5.0834,574000
,,,,,,,,,,
4/3/2011 0:00,1JANATAMF,9,9,8.8,8.9,8.8,8.8,190,4.0885,459500
,,,,,,,,,,
3/31/2011 0:00,1JANATAMF,9,9,8.8,9,8.8,8.8,232,4.7541,534500
,,,,,,,,,,
3/30/2011 0:00,1JANATAMF,9,9.1,8.8,9,8.8,8.9,150,3.9205,440000
,,,,,,,,,,
3/29/2011 0:00,1JANATAMF,9,9.3,8.9,9.2,8.9,9,196,4.3201,474500
,,,,,,,,,,
3/28/2011 0:00,1JANATAMF,9.1,9.2,8.9,8.9,9,8.9,296,6.0996,673500
,,,,,,,,,,
3/27/2011 0:00,1JANATAMF,8.9,9.1,8.8,8.9,8.9,8.9,267,6.1295,687000
,,,,,,,,,,
3/24/2011 0:00,1JANATAMF,8.9,9.1,8.8,9.1,8.9,8.9,282,10.4237,1162500
,,,,,,,,,,
3/23/2011 0:00,1JANATAMF,8.9,9.3,8.9,9.1,8.9,9.1,389,10.1005,1116000
,,,,,,,,,,
3/22/2011 0:00,1JANATAMF,9.1,9.5,9.1,9.4,9.1,9.1,221,5.2539,571000
,,,,,,,,,,
3/21/2011 0:00,1JANATAMF,9.2,9.5,9.1,9.5,9.1,9.2,315,7.399,797000
,,,,,,,,,,
3/20/2011 0:00,1JANATAMF,9.3,9.6,9.2,9.6,9.2,9.3,390,10.1659,1089500
,,,,,,,,,,
3/16/2011 0:00,1JANATAMF,9.4,9.6,9.3,9.5,9.3,9.5,434,9.4931,1011500
,,,,,,,,,,
3/15/2011 0:00,1JANATAMF,9.5,10,9.4,10,9.5,9.7,326,9.6775,1005500
,,,,,,,,,,
3/14/2011 0:00,1JANATAMF,9.9,9.9,9.3,9.5,9.7,9.4,267,7.7438,801500
,,,,,,,,,,
3/13/2011 0:00,1JANATAMF,9.4,10.1,9.4,9.9,9.4,10.1,476,11.3609,1174500
,,,,,,,,,,
3/10/2011 0:00,1JANATAMF,10.1,10.3,9.5,9.5,10.1,9.9,834,19.7895,1969000
,,,,,,,,,,
3/9/2011 0:00,1JANATAMF,9.9,10,9.4,9.4,9.9,9.6,685,19.6223,2002500
,,,,,,,,,,
3/8/2011 0:00,1JANATAMF,9.6,9.8,9.2,9.2,9.6,9.3,720,15.1864,1576500
,,,,,,,,,,
3/7/2011 0:00,1JANATAMF,9.3,9.6,9.1,9.4,9.3,9.1,483,11.1726,1195500
,,,,,,,,,,
3/6/2011 0:00,1JANATAMF,9.3,9.4,8.8,9.3,9.1,9,386,5.5369,602500
,,,,,,,,,,
3/3/2011 0:00,1JANATAMF,9.2,9.3,8.6,8.8,9,8.8,276,6.7822,750500
,,,,,,,,,,
3/2/2011 0:00,1JANATAMF,8.9,9.8,8.8,9.8,8.8,9.3,375,12.803,1418000
,,,,,,,,,,
3/1/2011 0:00,1JANATAMF,9.3,9.3,9,9,9.3,8.5,302,7.7781,840000
,,,,,,,,,,
2/28/2011 0:00,1JANATAMF,8.6,9.3,8.4,8.9,8.5,8.7,559,12.781,1463500
,,,,,,,,,,
2/27/2011 0:00,1JANATAMF,8.9,9.3,8.5,9.1,8.7,9.1,627,15.6986,1759500
,,,,,,,,,,
2/22/2011 0:00,1JANATAMF,9.7,10.3,9.6,10.3,9.6,10.1,435,11.9492,1223500
,,,,,,,,,,
2/20/2011 0:00,1JANATAMF,10.2,10.3,9.8,9.8,10.1,9.6,408,11.0132,1084500
,,,,,,,,,,
2/15/2011 0:00,1JANATAMF,9.7,9.7,8.9,9.4,9.6,8.9,533,14.8854,1564000
,,,,,,,,,,
2/14/2011 0:00,1JANATAMF,9,9.6,8.8,9.6,8.9,9.7,471,10.1827,1116000
,,,,,,,,,,
2/13/2011 0:00,1JANATAMF,9.9,10,9.5,9.9,9.7,9.9,674,15.4151,1578500
,,,,,,,,,,
2/10/2011 0:00,1JANATAMF,9.9,10.3,9.9,10.1,9.9,10.1,411,12.3491,1231500
,,,,,,,,,,
2/9/2011 0:00,1JANATAMF,10.3,10.7,10.1,10.6,10.1,10.5,420,12.3037,1193500
,,,,,,,,,,
2/8/2011 0:00,1JANATAMF,10.7,10.7,9.9,10.2,10.5,10,444,11.542,1133500
,,,,,,,,,,
2/7/2011 0:00,1JANATAMF,10.1,10.2,9.9,10.1,10,10.1,496,15.6634,1558000
,,,,,,,,,,
2/6/2011 0:00,1JANATAMF,10.2,10.4,10,10.3,10.1,10.4,533,16.7039,1637500
,,,,,,,,,,
2/3/2011 0:00,1JANATAMF,10.5,10.6,10.2,10.5,10.4,10.4,422,15.0653,1450000
,,,,,,,,,,
2/2/2011 0:00,1JANATAMF,10.6,10.7,10.4,10.5,10.4,10.5,415,10.4248,993000
,,,,,,,,,,
2/1/2011 0:00,1JANATAMF,10.6,10.8,10.5,10.7,10.5,10.7,414,15.1834,1427000
,,,,,,,,,,
1/31/2011 0:00,1JANATAMF,10.8,11.1,10.7,11.1,10.7,11,620,16.6169,1537000
,,,,,,,,,,
1/30/2011 0:00,1JANATAMF,11,11.2,10.7,10.7,11,10.7,585,18.3917,1683000
,,,,,,,,,,
1/27/2011 0:00,1JANATAMF,10.8,11,10.7,11,10.7,11.1,579,14.0982,1300000
,,,,,,,,,,
1/26/2011 0:00,1JANATAMF,11.1,11.5,11.1,11.5,11.1,11,640,16.5679,1475500
,,,,,,,,,,
1/25/2011 0:00,1JANATAMF,11,11,10.6,10.9,11,10,334,9.3703,855000
,,,,,,,,,,
1/20/2011 0:00,1JANATAMF,10,10.1,9.9,10.1,10,10.7,39,0.9658,96000
,,,,,,,,,,
1/19/2011 0:00,1JANATAMF,10.8,11.5,10.5,11.5,10.7,10.8,388,9.5066,874000
,,,,,,,,,,
1/18/2011 0:00,1JANATAMF,10.8,11.1,10.8,11,10.8,11,279,6.3427,580500
,,,,,,,,,,
1/17/2011 0:00,1JANATAMF,11,11.5,10.9,11.5,11,11,616,16.3437,1472000
,,,,,,,,,,
1/16/2011 0:00,1JANATAMF,11.2,11.5,10.8,11.5,11,11.5,802,38.3865,3476000
,,,,,,,,,,
1/13/2011 0:00,1JANATAMF,11.5,11.8,11.2,11.2,11.5,11.5,676,18.4735,1592500
,,,,,,,,,,
1/12/2011 0:00,1JANATAMF,11.5,12.5,11.2,12.3,11.5,12,1216,42.0999,3611000
,,,,,,,,,,
1/11/2011 0:00,1JANATAMF,12.1,12.1,10.6,11.1,12,10.1,1160,61.3088,5331500
,,,,,,,,,,
1/10/2011 0:00,1JANATAMF,10.1,10.4,10,10.1,10.1,10.4,139,3.7716,372000
,,,,,,,,,,
1/9/2011 0:00,1JANATAMF,10.6,11.8,9.9,11.6,10.4,11.6,718,37.2683,3433000
,,,,,,,,,,
1/6/2011 0:00,1JANATAMF,11.6,12.2,11.5,11.8,11.6,11.8,1268,28.639,2422500
,,,,,,,,,,
1/5/2011 0:00,1JANATAMF,11.8,12.2,11.7,12,11.8,12,871,22.303,1870500
,,,,,,,,,,
1/4/2011 0:00,1JANATAMF,12,12.5,11.9,12.4,12,12.2,1092,32.6133,2683500
,,,,,,,,,,
1/3/2011 0:00,1JANATAMF,12.1,12.4,12,12,12.2,12.1,960,20.2893,1667500
12/30/2012 0:00,1JANATAMF,7,7.2,7,7.2,7,7.1,59,0.5651,80000
,,,,,,,,,,
12/27/2012 0:00,1JANATAMF,7.1,7.2,7,7.2,7.1,7.1,73,0.9062,127500
,,,,,,,,,,
12/26/2012 0:00,1JANATAMF,7.1,7.3,6.9,7,7.1,7,128,1.9881,277000
,,,,,,,,,,
12/24/2012 0:00,1JANATAMF,7,7.1,6.8,6.9,7,6.8,186,3.064,441500
,,,,,,,,,,
12/23/2012 0:00,1JANATAMF,6.9,7,6.8,6.9,6.8,7,144,1.9875,287500
,,,,,,,,,,
12/20/2012 0:00,1JANATAMF,7.1,7.2,7,7.2,7,7.1,128,2.4237,344500
,,,,,,,,,,
12/19/2012 0:00,1JANATAMF,7.2,7.2,7,7,7.1,7.1,104,1.7669,248500
,,,,,,,,,,
12/18/2012 0:00,1JANATAMF,7.2,7.2,7.1,7.2,7.1,7.2,94,0.8079,113500
,,,,,,,,,,
12/17/2012 0:00,1JANATAMF,7.2,7.3,7.2,7.2,7.2,7.1,77,1.2892,177500
,,,,,,,,,,
12/13/2012 0:00,1JANATAMF,7.2,7.2,7,7.1,7.1,7.2,77,0.5173,72500
,,,,,,,,,,
12/12/2012 0:00,1JANATAMF,7.2,7.4,7.2,7.3,7.2,7.2,122,1.4909,205500
,,,,,,,,,,
12/11/2012 0:00,1JANATAMF,7.3,7.3,6.8,6.8,7.2,6.8,167,2.5793,365500
,,,,,,,,,,
12/10/2012 0:00,1JANATAMF,6.8,7.1,6.8,7.1,6.8,7,121,2.0548,296500
,,,,,,,,,,
